,TC,ED,ET,WT,brats_name
BraTS2021_01001,0.9514704354151512,0.5991524007716494,0.8898043254376931,0.7566962363276204,BraTS2021_01001
BraTS2021_00448,0.0033099430689792135,0.6058864052070219,0.4992200211349112,0.8665655656726468,BraTS2021_00448
BraTS2021_00403,0.9334112149532711,0.7143272529900944,0.916580929256348,0.8393055917390996,BraTS2021_00403
BraTS2021_00157,0.7021531100478469,0.8568284219793878,0.9217843866171004,0.8856190043093181,BraTS2021_00157
BraTS2021_00313,0.03657335771557181,0.24715211078847443,0.22152451853050656,0.9219452722839339,BraTS2021_00313
BraTS2021_01608,0.7842750226169916,0.33258084400979626,0.3361312068398553,0.8809788996420115,BraTS2021_01608
BraTS2021_00640,0.0,0.0,0.0,0.0,BraTS2021_00640
BraTS2021_00352,0.47665461405439397,0.7502547079896145,0.7672861437551244,0.8895291593686196,BraTS2021_00352
BraTS2021_01446,0.10348364548113817,0.24454185400780842,0.4520684168655529,0.925650625848842,BraTS2021_01446
BraTS2021_01209,0.008979464355430624,0.7386417669905364,0.730135441215578,0.8806108854938869,BraTS2021_01209
BraTS2021_01119,0.7013301088270859,0.7017554433813004,0.7232551872810563,0.7874104051879662,BraTS2021_01119
BraTS2021_00331,0.0,0.0,0.0,0.0,BraTS2021_00331
BraTS2021_01482,0.09124537607891492,0.5396133597997756,0.5819236346060899,0.6159595515497912,BraTS2021_01482
BraTS2021_00409,0.7953169156237384,0.8590176227971503,0.8983603351044757,0.9075870966751015,BraTS2021_00409
BraTS2021_01047,0.0,0.09612297440557323,0.22103087313606065,0.8123811601882734,BraTS2021_01047
BraTS2021_00750,0.6434704021690013,0.08185839157162784,0.13403373493975904,0.3235952088738368,BraTS2021_00750
BraTS2021_00802,0.22707423580786026,0.3640646920246698,0.5926982316029663,0.5204353620613061,BraTS2021_00802
BraTS2021_01570,0.9144303797468355,0.9016387466049326,0.8615879669948485,0.9274105671610057,BraTS2021_01570
BraTS2021_01089,0.9120383939038686,0.8267948938682146,0.7477115600015449,0.8904874456205255,BraTS2021_01089
BraTS2021_01390,0.48497607655502395,0.3349513367007515,0.4221935483870968,0.9316043782664432,BraTS2021_01390
BraTS2021_01005,0.8566939032055311,0.8186815725042731,0.8006167838381727,0.9267395589953271,BraTS2021_01005
BraTS2021_01213,0.6221056083961954,0.23994389207475555,0.18172292493076866,0.8225150761998343,BraTS2021_01213
BraTS2021_01640,0.0,0.3161514596493851,0.0,0.37441143042701736,BraTS2021_01640
BraTS2021_00542,0.0,0.31921672751410557,0.028019536557599794,0.3157367668097282,BraTS2021_00542
BraTS2021_01273,0.0,0.0,0.0,0.0,BraTS2021_01273
BraTS2021_00676,0.0,0.0,0.0,0.0,BraTS2021_00676
BraTS2021_00251,0.0,0.0,0.0,0.0,BraTS2021_00251
BraTS2021_01589,0.19724770642201836,0.9333974207824715,0.7943673028801335,0.9405212595109425,BraTS2021_01589
BraTS2021_00212,0.37037037037037035,0.6329843395570935,0.5049079754601227,0.6482672560850143,BraTS2021_00212
BraTS2021_01406,0.910239651416122,0.8897742770890479,0.8995814081487812,0.921346960212841,BraTS2021_01406
BraTS2021_01250,0.8011401540420887,0.8097607962754856,0.8466211422490245,0.9185663182997825,BraTS2021_01250
BraTS2021_01613,0.7238805970149254,0.9082011860311883,0.9054302953318514,0.9304363899628768,BraTS2021_01613
BraTS2021_00117,0.20890069744271006,0.7232687563349844,0.23999454557850958,0.8926114719504509,BraTS2021_00117
BraTS2021_01226,0.631930368427328,0.7641900152191812,0.688938259414685,0.8629721694204806,BraTS2021_01226
BraTS2021_00688,0.0,0.0,0.0,0.0,BraTS2021_00688
BraTS2021_00684,0.0,0.0,0.0,0.0,BraTS2021_00684
BraTS2021_01115,0.2016348773841962,0.43592045653901323,0.835752871399941,0.7708945415184785,BraTS2021_01115
BraTS2021_01441,0.014133688061190555,0.4814155958310661,0.28770627758567374,0.4800542362066559,BraTS2021_01441
BraTS2021_01532,0.1925986588173696,0.20973735326408244,0.34075778018623787,0.8498008218530302,BraTS2021_01532
BraTS2021_01189,0.006075527141325497,0.18566441983630236,0.06280605754317481,0.37260340045821777,BraTS2021_01189
BraTS2021_00767,0.06135725535848798,0.25446445054336453,0.3206141124056475,0.7227322991374681,BraTS2021_00767
BraTS2021_01243,0.7691393875395988,0.3865210608424337,0.5579022873993783,0.6922197470622208,BraTS2021_01243
BraTS2021_01128,0.8588498879761016,0.3690949578495308,0.4193425440686041,0.6446010878314106,BraTS2021_01128
BraTS2021_01120,0.27455451188381375,0.2630256469500924,0.4468293270316239,0.889434200378602,BraTS2021_01120
BraTS2021_00243,0.0,0.2613859470960878,0.07690907199334165,0.925475184209944,BraTS2021_00243
BraTS2021_00631,0.0,0.0,0.0,0.0,BraTS2021_00631
BraTS2021_00607,0.0,0.06067794376512007,0.15960437272254036,0.590372133761538,BraTS2021_00607
BraTS2021_01133,0.48896434634974534,0.8273421218137648,0.7070103349520608,0.8796615512910476,BraTS2021_01133
BraTS2021_01411,0.6181140778852124,0.08253172742704713,0.40340635294303523,0.82710029629284,BraTS2021_01411
BraTS2021_00523,0.0,0.0,0.0,0.0,BraTS2021_00523
BraTS2021_00501,0.0,0.0,0.0,0.0,BraTS2021_00501
BraTS2021_00668,0.0,0.24654577226509966,0.002020992705924213,0.8496660450475473,BraTS2021_00668
BraTS2021_00178,0.7059016125071621,0.768209154246973,0.7384698732746031,0.8858020559575562,BraTS2021_00178
BraTS2021_00395,0.6519490544191432,0.7775516941268269,0.8720530932512499,0.8641220208429652,BraTS2021_00395
BraTS2021_01598,0.012840702604482132,0.2900986619134888,0.6642713032439417,0.49082728399260395,BraTS2021_01598
BraTS2021_00554,0.9198858313179511,0.6782750123213406,0.39026300934299507,0.802139451728248,BraTS2021_00554
BraTS2021_01450,0.0,0.3524778060267578,0.12646342421623322,0.8055429738015059,BraTS2021_01450
BraTS2021_01338,0.3238504685453263,0.6214338409363679,0.8986062241231396,0.9439511294839843,BraTS2021_01338
BraTS2021_01241,0.314357931754492,0.27356062224664,0.4577515963943906,0.8793482830318019,BraTS2021_01241
BraTS2021_01660,0.0,0.0,0.0,0.0,BraTS2021_01660
BraTS2021_00375,0.030237283465922787,0.11076993831836382,0.13040749605931462,0.9349048339571554,BraTS2021_00375
BraTS2021_00539,0.0,0.330981944556324,0.025367973920774473,0.4544505951222963,BraTS2021_00539
BraTS2021_00605,0.0,0.0,0.0,0.0,BraTS2021_00605
BraTS2021_00727,0.0,0.38813517235152034,0.20779536163840207,0.6700143824755068,BraTS2021_00727
BraTS2021_01068,0.40801924619085805,0.10725560526068324,0.12762832081252362,0.606679758119818,BraTS2021_01068
BraTS2021_00529,0.7652823145123658,0.4422373688196473,0.492076093028726,0.8205235909983513,BraTS2021_00529
BraTS2021_00512,0.019115283768924976,0.6992907638016903,0.28212376962918634,0.7939632996055566,BraTS2021_00512
BraTS2021_00058,0.8984034833091437,0.5480993156819892,0.8595315414910523,0.6823644254488371,BraTS2021_00058
BraTS2021_00657,0.0,0.3358604257330209,0.039603738485330706,0.36805550940110726,BraTS2021_00657
BraTS2021_00048,0.8123607190610608,0.6630542522963061,0.8968963127758124,0.7242498122792543,BraTS2021_00048
BraTS2021_01264,0.7130632203981837,0.3696833178746522,0.49978902953586496,0.8565903397354195,BraTS2021_01264
BraTS2021_01235,0.6894642115464489,0.8879249202666777,0.8835670292229065,0.9217224328396159,BraTS2021_01235
BraTS2021_00218,0.0,0.0,0.0,0.0,BraTS2021_00218
BraTS2021_01215,0.1996719967199672,0.8252245959213769,0.8024472074205644,0.8593822230100553,BraTS2021_01215
BraTS2021_01571,0.0,0.10008413798629753,0.19038973156308708,0.7572048801226472,BraTS2021_01571
BraTS2021_00708,0.6840558412931668,0.19829203008066426,0.735041446872645,0.38199997179563117,BraTS2021_00708
BraTS2021_01022,0.0,0.13537002897023967,0.15691147484788756,0.9040849477625976,BraTS2021_01022
BraTS2021_01572,0.006778809942254582,0.3047867879491646,0.29436991710467825,0.891658882769135,BraTS2021_01572
BraTS2021_00685,0.012162535704413526,0.30782523544828777,0.3931130282205001,0.6064154021863273,BraTS2021_00685
BraTS2021_00002,0.5346856511280151,0.592013469176308,0.3796924047185632,0.758355745798452,BraTS2021_00002
BraTS2021_00293,0.0,0.2890427202512579,0.08888888888888889,0.7378098142500693,BraTS2021_00293
BraTS2021_01315,0.8545778431261664,0.2534792950731342,0.556679471397001,0.9245041200549577,BraTS2021_01315
BraTS2021_01424,0.010792955771926791,0.13871990680818017,0.4516722615939326,0.7262625573502073,BraTS2021_01424
BraTS2021_01143,0.02926495451251912,0.36137545996700926,0.6595560594307536,0.8919405323245918,BraTS2021_01143
BraTS2021_01282,0.924148125097246,0.6151100979998319,0.8962486115921604,0.8236310387198699,BraTS2021_01282
BraTS2021_00552,0.5172350230414746,0.761362020853558,0.8305130606722864,0.8185595151887287,BraTS2021_00552
BraTS2021_01585,0.013953488372093023,0.6922271767474786,0.4690803952876192,0.7536341658279465,BraTS2021_01585
BraTS2021_01587,0.0,0.21787766830870278,0.45461438264284465,0.8893954466895496,BraTS2021_01587
BraTS2021_00616,0.0,0.38685837029965353,0.25520140000299146,0.7407242624611292,BraTS2021_00616
BraTS2021_01287,0.9094301221166893,0.8929173210572833,0.8286042315893062,0.9299202381998543,BraTS2021_01287
BraTS2021_00601,0.0,0.2622697247473787,0.09950962339852305,0.2982595455439558,BraTS2021_00601
BraTS2021_01041,0.39472092208743276,0.42200035656979856,0.2135271752589334,0.9309431586827196,BraTS2021_01041
BraTS2021_01110,0.8449818621523579,0.25732543640897754,0.1466275659824047,0.6739947405297688,BraTS2021_01110
BraTS2021_01094,0.0,0.0,0.0,0.0,BraTS2021_01094
BraTS2021_00167,0.6037735849056604,0.9051896207584831,0.640625,0.9260993469533549,BraTS2021_00167
BraTS2021_00400,0.8388804265041889,0.7435638757831818,0.5622039931899087,0.9347250161649544,BraTS2021_00400
BraTS2021_01081,0.4177400468384075,0.713400747016489,0.8627443103067313,0.9128244486719955,BraTS2021_01081
BraTS2021_00787,0.16274089935760172,0.7782765762728192,0.9135205908522074,0.904031949356385,BraTS2021_00787
BraTS2021_01072,0.06407951253621016,0.49900580352091045,0.7913649293007022,0.907121567632697,BraTS2021_01072
BraTS2021_01623,0.2357602773650322,0.6900732088736351,0.332972582972583,0.7939253166961862,BraTS2021_01623
BraTS2021_01359,0.6092131364337668,0.5204335760536989,0.8084705576666992,0.8109091580775056,BraTS2021_01359
BraTS2021_00221,0.09455162179351283,0.19584090450232183,0.48313413014608236,0.7517710754499018,BraTS2021_00221
BraTS2021_01095,0.910005238344683,0.8623651381603069,0.9163452864968036,0.8988152850159801,BraTS2021_01095
BraTS2021_00000,0.13193283997771943,0.16122974194894624,0.5085884441054377,0.7530092973130947,BraTS2021_00000
BraTS2021_00410,0.6347305389221557,0.8045455454054811,0.7899546771676945,0.8496015067752568,BraTS2021_00410
BraTS2021_00105,0.0,0.29259265351779046,0.06109668959242112,0.5384098485214481,BraTS2021_00105
BraTS2021_01230,0.7166342202033311,0.09808478243448994,0.5026411883574999,0.6098604412683661,BraTS2021_01230
BraTS2021_01015,0.7879516141953056,0.8903564930251364,0.8943106481643306,0.9184277211844252,BraTS2021_01015
BraTS2021_00095,0.878907225605656,0.4315493295617538,0.3515947676036738,0.9449637797228452,BraTS2021_00095
BraTS2021_00406,0.9167574295939007,0.8498915616774001,0.890316423170105,0.8875999352646059,BraTS2021_00406
BraTS2021_00830,0.0,0.24706739827000565,0.3795434025538501,0.9018634508927411,BraTS2021_00830
BraTS2021_01138,0.0,0.3162000540432581,0.010086293847360752,0.7512661314869756,BraTS2021_01138
BraTS2021_01340,0.892991452991453,0.5444387317909168,0.8664772727272727,0.6196393810094972,BraTS2021_01340
BraTS2021_01087,0.21912461667131308,0.724738453104299,0.5026915588134234,0.7744385031195429,BraTS2021_01087
BraTS2021_00149,0.0,0.0,0.0,0.0,BraTS2021_00149
BraTS2021_00575,0.6624676012374237,0.2870104465809298,0.5933914219501715,0.9460686835061157,BraTS2021_00575
BraTS2021_01619,0.8765035418306403,0.1790217974350222,0.48588685529820397,0.9380427768404849,BraTS2021_01619
BraTS2021_00519,0.16789215686274508,0.5451011446260169,0.2585145940965481,0.7653528339217132,BraTS2021_00519
BraTS2021_01601,0.012903225806451613,0.6206790979803102,0.7806899772342537,0.8106587222773916,BraTS2021_01601
BraTS2021_00446,0.8392481708855437,0.7663258568434694,0.7878733957605819,0.9117821195973949,BraTS2021_00446
BraTS2021_00138,0.07215332581736189,0.7410880791851958,0.30082991058600816,0.9021577845266325,BraTS2021_00138
BraTS2021_01566,0.0,0.0,0.0,0.0,BraTS2021_01566
BraTS2021_01061,0.94815230261108,0.8524180326417586,0.8727080394922426,0.8897770701508175,BraTS2021_01061
BraTS2021_00090,0.7702748557855447,0.8000944040987112,0.7846897292321853,0.8243703416679963,BraTS2021_00090
BraTS2021_01583,0.3369469674772927,0.8866533066132265,0.8403538331929233,0.9183360433961146,BraTS2021_01583
BraTS2021_00561,0.06853895018388499,0.7576665878968032,0.604745174111806,0.8525191960598366,BraTS2021_00561
BraTS2021_01221,0.20494873332481348,0.17233471241054246,0.2687065436849114,0.8724843290738006,BraTS2021_01221
BraTS2021_01374,0.9214840379637619,0.8603066134773976,0.9138669035696979,0.9333270704440836,BraTS2021_01374
BraTS2021_00148,0.0,0.3145479968387136,0.5691044093768228,0.8706966233540481,BraTS2021_00148
BraTS2021_01561,0.920972941291394,0.6230600146539665,0.7024070516442535,0.9162890244270053,BraTS2021_01561
BraTS2021_01141,0.042227728105138425,0.8139494993109241,0.6423525172351664,0.8936973886815854,BraTS2021_01141
BraTS2021_01161,0.0023441339937237704,0.1123670572940178,0.09192541159002576,0.2762222100835746,BraTS2021_01161
BraTS2021_01319,0.8746012994683993,0.21431421446384039,0.5571023422541497,0.8805979515140528,BraTS2021_01319
BraTS2021_00249,0.9522879716512086,0.7234942209831998,0.7650750085037006,0.9048043592753359,BraTS2021_00249
BraTS2021_00316,0.8008555133079848,0.7899536972078013,0.9259426785640857,0.8802030197918792,BraTS2021_00316
BraTS2021_00344,0.4630071599045346,0.6203213238191131,0.6354583121320055,0.8351083252190847,BraTS2021_00344
BraTS2021_00440,0.0,0.199181002509831,0.20078350337939643,0.9068772480190389,BraTS2021_00440
BraTS2021_01590,0.08269903312075705,0.11844702785698619,0.18043175065187073,0.8810430285180663,BraTS2021_01590
BraTS2021_01328,0.37253206157799795,0.4611702374866385,0.5666346628883565,0.9524583433126903,BraTS2021_01328
BraTS2021_01509,0.002295387705329603,0.09430027803521779,0.0,0.6115709776394499,BraTS2021_01509
BraTS2021_01665,0.0,0.92900760754614,0.4411296738265712,0.9628504189510707,BraTS2021_01665
BraTS2021_01233,0.622588424437299,0.5643644953791639,0.6263365310640436,0.8102239312372767,BraTS2021_01233
BraTS2021_00033,0.0,0.1886084706244075,0.05138007390008009,0.8665171721940281,BraTS2021_00033
BraTS2021_00723,0.06941431670281996,0.23992355307071342,0.3565784953624184,0.8520734713718591,BraTS2021_00723
BraTS2021_00121,0.0,0.20316997963293776,0.22228326669311926,0.625237277894523,BraTS2021_00121
BraTS2021_01524,0.7956584993445976,0.36441537474385777,0.0,0.9504869956116879,BraTS2021_01524
BraTS2021_00543,0.0,0.2574563436872199,0.17766492407269105,0.9280799965813427,BraTS2021_00543
BraTS2021_01486,0.13917701071246386,0.23408800279004882,0.0,0.8775988218152193,BraTS2021_01486
BraTS2021_00455,0.7948199109672197,0.7037677341456052,0.5803221836894508,0.8721212097781249,BraTS2021_00455
BraTS2021_01121,0.8850617056548167,0.881323862158135,0.8026483629958088,0.9380010906989427,BraTS2021_01121
BraTS2021_01503,0.1275797373358349,0.27198532783127005,0.0010643393113724654,0.8637788514261476,BraTS2021_01503
BraTS2021_00555,0.06862091938707528,0.11852568635478308,0.42886945714412533,0.3212233130452807,BraTS2021_00555
BraTS2021_01366,0.0,0.2950885939500101,0.0401377864310319,0.4578402079857204,BraTS2021_01366
BraTS2021_00831,0.2076923076923077,0.17970567991871783,0.19838034068695895,0.5476152403657455,BraTS2021_00831
BraTS2021_01512,0.0011461682957114203,0.23860714135154504,0.0,0.44003309391187956,BraTS2021_01512
BraTS2021_01616,0.0,0.36938782363410455,0.08915180803199467,0.8027162597009275,BraTS2021_01616
BraTS2021_01309,0.8071087993064586,0.3079361832685621,0.23989998892282374,0.9077798549623025,BraTS2021_01309
BraTS2021_00502,0.6194861300591178,0.26628895184135976,0.4051073708647707,0.49601247365229695,BraTS2021_00502
BraTS2021_01661,0.0,0.3469034003466766,0.08716585437896913,0.42577681455480604,BraTS2021_01661
BraTS2021_01156,0.9456597917501001,0.33176889841266144,0.3421603034492538,0.7577856053163364,BraTS2021_01156
BraTS2021_01195,0.0,0.1622685792813798,0.09405364022120687,0.8454417492720055,BraTS2021_01195
BraTS2021_01032,0.08561236623067776,0.7040481201255434,0.9071218571554668,0.8864362211580322,BraTS2021_01032
BraTS2021_00328,0.5989125327247097,0.6161454186617625,0.8452255743149737,0.7834298593478075,BraTS2021_00328
BraTS2021_01060,0.8877142011675141,0.5335710041592394,0.7933378653976887,0.9318356826345373,BraTS2021_01060
BraTS2021_00692,0.0,0.17190431519699811,0.06647330305186158,0.3987715500190597,BraTS2021_00692
BraTS2021_01551,0.0,0.2441211167911915,0.0,0.8438092119113897,BraTS2021_01551
BraTS2021_01349,0.0,0.7146254458977408,0.2576909156713717,0.6841112395788961,BraTS2021_01349
BraTS2021_01511,0.011553756496445388,0.2038222443908702,0.0,0.7102601900364088,BraTS2021_01511
BraTS2021_00613,0.3805436337625179,0.4009637132461402,0.3725647720425788,0.47233687570273114,BraTS2021_00613
BraTS2021_00718,0.0,0.24722420996745229,0.3101987915518154,0.7657452566354337,BraTS2021_00718
BraTS2021_00144,0.0,0.5521939905986623,0.0,0.5298328323349408,BraTS2021_00144
BraTS2021_00017,0.0,0.12985314509012985,0.028245608252859166,0.7892656044087696,BraTS2021_00017
BraTS2021_01630,0.0,0.5659710191280862,0.4092795171633346,0.9207895411432966,BraTS2021_01630
BraTS2021_01579,0.7106904231625836,0.160256650080437,0.30690436675767796,0.8766416633767601,BraTS2021_01579
BraTS2021_01096,0.8305941845764855,0.8535982355661484,0.654224734431342,0.9471130980690574,BraTS2021_01096
BraTS2021_01031,0.0,0.18334057875139395,0.0,0.5854830483450997,BraTS2021_01031
BraTS2021_01514,0.005295743185341383,0.2666901932117515,0.027801031831013335,0.6524076481998593,BraTS2021_01514
BraTS2021_01038,0.5720489538097118,0.25186843578177986,0.6289923072726281,0.891106541947815,BraTS2021_01038
BraTS2021_00035,0.9312169312169312,0.4851394250445209,0.8212349679107732,0.6078318580271823,BraTS2021_00035
BraTS2021_00778,0.3545694200351494,0.3052311946083393,0.44741797203637673,0.6140245644101685,BraTS2021_00778
BraTS2021_00608,0.7113693564925582,0.3787637659940162,0.5817700749031589,0.8904978712793565,BraTS2021_00608
BraTS2021_00683,0.10021764437920737,0.2658041752425757,0.2737081093668135,0.6634124909382483,BraTS2021_00683
BraTS2021_00480,0.29541056123859555,0.18962191948568805,0.5090504191627787,0.8290949668174077,BraTS2021_00480
BraTS2021_00449,0.06783201407211961,0.26591094058830367,0.3869158320818705,0.48276763389863153,BraTS2021_00449
BraTS2021_00470,0.0,0.0,0.0,0.0,BraTS2021_00470
BraTS2021_01293,0.0,0.2914565923060985,0.19844207753275953,0.43455788718980404,BraTS2021_01293
BraTS2021_01085,0.6882479552303057,0.8617365686627174,0.7467954195863955,0.9337001870234498,BraTS2021_01085
BraTS2021_00715,0.0928030303030303,0.14757413604882152,0.1256282165441676,0.30511237733459956,BraTS2021_00715
BraTS2021_01554,0.0,0.37697730216361974,0.21337812086172928,0.7779521273278367,BraTS2021_01554
BraTS2021_00655,0.0,0.2654130139327129,0.07925487356419758,0.5913337846987136,BraTS2021_00655
BraTS2021_01363,0.01989578398863098,0.09954912727110397,0.5579036348267118,0.43231340585664046,BraTS2021_01363
BraTS2021_01352,0.0,0.0,0.0,0.0,BraTS2021_01352
BraTS2021_00296,0.8160453808752026,0.6178131530970696,0.8906556054845028,0.7087853550685622,BraTS2021_00296
BraTS2021_01076,0.8533735393893706,0.9359453739862513,0.8901204819277109,0.9446105375488045,BraTS2021_01076
BraTS2021_00693,0.0,0.26583427258222697,0.026450511945392493,0.5899881315700237,BraTS2021_00693
BraTS2021_00399,0.009562918377679024,0.5339928205409257,0.8067504693494408,0.8976797098027431,BraTS2021_00399
BraTS2021_01024,0.0,0.14751627148101512,0.2004007236368588,0.8883600995249944,BraTS2021_01024
BraTS2021_01563,0.8585005279831045,0.8442032723296263,0.8447663889894965,0.8611153857991444,BraTS2021_01563
BraTS2021_01008,0.5719661335841957,0.727093690707784,0.8628571428571429,0.7828997724187903,BraTS2021_01008
BraTS2021_01443,0.0,0.29380053908355797,0.3556621394147624,0.7337061866488882,BraTS2021_01443
BraTS2021_01477,0.04587247901791307,0.19371544036686147,0.0,0.9515538092054023,BraTS2021_01477
BraTS2021_00203,0.09353583997036488,0.6819903699139682,0.669782087165134,0.8792803593137917,BraTS2021_00203
BraTS2021_00690,0.0,0.0,0.0,0.0,BraTS2021_00690
BraTS2021_01346,0.07935908094626257,0.7387058110442197,0.563585744958445,0.9470384290417504,BraTS2021_01346
BraTS2021_00155,0.1963927855711423,0.649917809563532,0.17772307692307693,0.7892594617580949,BraTS2021_00155
BraTS2021_01638,0.0,0.0,0.0,0.0,BraTS2021_01638
BraTS2021_00682,0.0,0.22598600508905853,0.0406040560536165,0.5531118647798958,BraTS2021_00682
BraTS2021_01546,0.054879887425871944,0.8909619632174213,0.8042256049739679,0.917891436409955,BraTS2021_01546
BraTS2021_00758,0.0,0.0,0.0,0.0,BraTS2021_00758
BraTS2021_00828,0.0,0.20913055711873946,0.49789353303574724,0.8416766278290796,BraTS2021_00828
BraTS2021_00823,0.016357051057366515,0.2653054589199207,0.33376663571649645,0.7932182687973478,BraTS2021_00823
BraTS2021_00571,0.0,0.3671504739336493,0.6076321285709229,0.85303281274649,BraTS2021_00571
BraTS2021_00768,0.0,0.22993959584742482,0.02923763548592768,0.4534467988700645,BraTS2021_00768
BraTS2021_01365,0.0,0.21059581826756799,0.25528127225255165,0.6508288199573281,BraTS2021_01365
BraTS2021_00757,0.0,0.0,0.0,0.0,BraTS2021_00757
BraTS2021_01310,0.047619047619047616,0.28186414337143195,0.3938755526542239,0.7107950144356031,BraTS2021_01310
BraTS2021_01069,0.5167283379586802,0.19991408012028783,0.5028237560677702,0.9339474962664411,BraTS2021_01069
BraTS2021_01664,0.008927622489106175,0.11233059744225997,0.13517212675188295,0.9548321577899255,BraTS2021_01664
BraTS2021_01127,0.6636326363263633,0.48044692737430167,0.6362514227088376,0.8775710542385197,BraTS2021_01127
BraTS2021_01171,0.050916012372115155,0.1437445191464484,0.1798155652275418,0.39560215704803564,BraTS2021_01171
BraTS2021_00494,0.003980443906026912,0.12190629046672381,0.02956114242289912,0.36139633471516197,BraTS2021_00494
BraTS2021_01420,0.6064981949458483,0.7881767419276523,0.6920662100456622,0.8382241180652595,BraTS2021_01420
BraTS2021_01247,0.3289357959542656,0.6043375359104509,0.786692759295499,0.6356840339956227,BraTS2021_01247
BraTS2021_00816,0.662231811099125,0.55582831802344,0.5438250054549422,0.9299596571604809,BraTS2021_00816
BraTS2021_01595,0.7444674819108873,0.37731010032435697,0.49060474210117233,0.795111698842179,BraTS2021_01595
BraTS2021_01028,0.8470220288278488,0.5874969534486961,0.7659511399846849,0.7105481883455683,BraTS2021_01028
BraTS2021_01612,0.004525124967113918,0.23614379237238775,0.5455383602239051,0.8721532427571562,BraTS2021_01612
BraTS2021_01307,0.9437006330177581,0.8774638255228964,0.9277007800444527,0.9109159020689727,BraTS2021_01307
BraTS2021_00526,0.0,0.24887730553327986,0.027903661082539843,0.4647077139907242,BraTS2021_00526
BraTS2021_00364,0.06781068364240243,0.7790545627451757,0.8549930130065571,0.9044343626518366,BraTS2021_00364
BraTS2021_00703,0.0,0.0,0.0,0.0,BraTS2021_00703
BraTS2021_00366,0.007824897400820794,0.23094936465891205,0.04660044705638536,0.828768722341259,BraTS2021_00366
BraTS2021_00311,0.8598612487611497,0.4272892176494146,0.844227689620032,0.6179448654298406,BraTS2021_00311
BraTS2021_00030,0.034551389220603454,0.6350523578126069,0.7654049390704195,0.7380407376785946,BraTS2021_00030
BraTS2021_01457,0.6553717360972693,0.5538772546730635,0.6092539474036941,0.8119949968730457,BraTS2021_01457
BraTS2021_01621,0.8716507889252754,0.12795586148544433,0.2579023569271021,0.912665857711889,BraTS2021_01621
BraTS2021_01016,0.8170537340619308,0.6943744147518548,0.7821897638259026,0.9226048524717244,BraTS2021_01016
BraTS2021_00538,0.0,0.12290524088836369,0.09492255214449477,0.5413578681073077,BraTS2021_00538
BraTS2021_01300,0.12563667232597622,0.6931136342656697,0.3779161477791615,0.8080525287518379,BraTS2021_01300
BraTS2021_01655,0.22668004012036108,0.8793060125635657,0.7148191200817218,0.9642769812159608,BraTS2021_01655
BraTS2021_01176,0.013209404045926736,0.2555790223669813,0.009114640945090926,0.6163809523809524,BraTS2021_01176
BraTS2021_01086,0.0,0.28853386868552494,0.12930248963875254,0.9587140726460378,BraTS2021_01086
BraTS2021_00377,0.3900343642611684,0.5919357469015003,0.3989182625972736,0.8276094177556007,BraTS2021_00377
BraTS2021_00210,0.6457249843977533,0.36177140996418106,0.9029033379694019,0.8225384992903663,BraTS2021_00210
BraTS2021_01360,0.9034061753516766,0.8314156639716955,0.8596664045362361,0.9376858378061748,BraTS2021_01360
BraTS2021_00166,0.8013083827780313,0.768280903478066,0.7071059382542872,0.881788820324059,BraTS2021_00166
BraTS2021_00513,0.7722408728493496,0.4090505214260105,0.6916838985715783,0.7405236972128015,BraTS2021_00513
BraTS2021_00488,0.0,0.0,0.0,0.0,BraTS2021_00488
BraTS2021_00799,0.13766109785202865,0.6522408875109943,0.6648714244438023,0.9052825365380238,BraTS2021_00799
BraTS2021_00236,0.8467554428239273,0.5001076024734222,0.7612358800437953,0.7183260440785525,BraTS2021_00236
BraTS2021_01624,0.0,0.41990317145477424,0.0,0.8780305856023871,BraTS2021_01624
BraTS2021_01194,0.23674109888245648,0.6169198689305928,0.4228286508129706,0.9422929581388869,BraTS2021_01194
BraTS2021_00624,0.0007763544612654577,0.16271588916654012,0.1353480081250259,0.5678239806217198,BraTS2021_00624
BraTS2021_00274,0.3390788358293303,0.039959697301005424,0.35258549479596896,0.7529196508781617,BraTS2021_00274
BraTS2021_00237,0.9355438487759529,0.6447632038876338,0.727558949624866,0.8010695680236043,BraTS2021_00237
BraTS2021_01605,0.12824956672443674,0.6763781643166712,0.19032387045181928,0.7114291370874226,BraTS2021_01605
BraTS2021_01603,0.0,0.31355554513041844,0.3058541316361842,0.8024364511092043,BraTS2021_01603
BraTS2021_00651,0.0,0.0,0.0,0.0,BraTS2021_00651
BraTS2021_00530,0.0,0.0,0.0,0.0,BraTS2021_00530
BraTS2021_01167,0.0,0.4185763660136019,0.0020144029813164125,0.48592047544927125,BraTS2021_01167
BraTS2021_01447,0.694509936005389,0.7722576228342725,0.7979537694055523,0.9065244737340117,BraTS2021_01447
BraTS2021_01045,0.8427786287052887,0.8242559344499337,0.7484589534325492,0.9116688941819441,BraTS2021_01045
BraTS2021_01280,0.8489454790217635,0.830873778262511,0.8752107279693486,0.8984214392542132,BraTS2021_01280
BraTS2021_01604,0.0,0.3929912019109509,0.0,0.6137969458302732,BraTS2021_01604
BraTS2021_00216,0.919126754748142,0.830892751614941,0.8001306591755406,0.9016725264243648,BraTS2021_00216
BraTS2021_01116,0.9348532127618926,0.6055074994048092,0.40839624378567485,0.8348987143783618,BraTS2021_01116
